학교명,시도,행정구,학교급,설립,지역규모,위도,경도,학생수,교원수,정규교원수,기간제교원수,직원수,교원1인당학생수,학생1인당교지면적,기간제비율,정규교원비율,직원당학생수,학생수_log,교지면적_log,cluster,cluster_type,최종유형,과밀score,소멸score,교원밀도_norm,기간제score,과밀등급,소멸등급,기간제등급,과밀target,소멸target,기간제target
서울창동초등학교,서울,도봉구,초등학교,공립,특별/광역시,37.65536304,127.0448329,329.0,33.0,30.0,3.0,18.0,10.0,32.9,0.09090909090909091,0.9090909090909091,18.27777777777778,5.799092654460526,3.5234150143864045,3,초과밀형,과밀형,6.011799410029498,0.01622103386809269,0.3702290076335878,0.17470506592643997,일반,일반,일반,0,0,0
서울창림초등학교,서울,도봉구,초등학교,공립,특별/광역시,37.64323708,127.0416041,829.0,57.0,54.0,3.0,23.0,14.5,14.3,0.05263157894736842,0.9473684210526315,36.04347826086956,6.721425700790643,2.72785282839839,1,소멸위험형,소멸위험형,8.726143790849672,0.00922309929372663,0.5419847328244275,0.19943752511048615,일반,일반,일반,0,0,0
서울창서초등학교,서울,서대문구,초등학교,공립,특별/광역시,37.55814305,126.9334809,154.0,25.0,23.0,2.0,16.0,6.2,74.3,0.08,0.92,9.625,5.043425116919247,4.321480134805848,2,일반형,일반형,3.7253120849933596,0.022456575682382136,0.2251908396946565,0.12355725190839695,일반,일반,일반,0,0,0
서울창신초등학교,서울,종로구,초등학교,공립,특별/광역시,37.57621147,127.0142837,322.0,37.0,37.0,0.0,19.0,8.7,21.7,0.0,1.0,16.94736842105263,5.777652323222656,3.122364924487357,3,초과밀형,과밀형,5.237621145374449,0.014705882352941176,0.32061068702290074,0.09618320610687021,일반,일반,일반,0,0,0
서울창원초등학교,서울,도봉구,초등학교,공립,특별/광역시,37.65264409,127.0399799,289.0,24.0,24.0,0.0,19.0,12.0,41.4,0.0,1.0,15.210526315789474,5.66988092298052,3.7471483622379123,3,초과밀형,과밀형,7.20943396226415,0.021724137931034483,0.4465648854961832,0.13396946564885495,일반,일반,일반,0,0,0
서울창일초등학교,서울,도봉구,초등학교,공립,특별/광역시,37.64765764,127.0476085,750.0,55.0,53.0,2.0,19.0,13.6,16.0,0.03636363636363636,0.9636363636363636,39.473684210526315,6.621405651764134,2.833213344056216,1,소멸위험형,소멸위험형,8.183529411764706,0.009594350389956248,0.5076335877862596,0.1777446217904233,일반,일반,일반,0,0,0
서울천동초등학교,서울,강동구,초등학교,공립,특별/광역시,37.5410159,127.1378287,724.0,59.0,58.0,1.0,22.0,12.3,12.0,0.01694915254237288,0.9830508474576272,32.90909090909091,6.586171654854675,2.5649493574615367,1,소멸위험형,소멸위험형,7.4107692307692306,0.009022988505747126,0.45801526717557256,0.1492689869323328,일반,일반,일반,0,0,0
서울천왕초등학교,서울,구로구,초등학교,공립,특별/광역시,37.48145598,126.8370629,560.0,51.0,50.0,1.0,21.0,11.0,18.3,0.0196078431372549,0.9803921568627451,26.666666666666668,6.329720905522696,2.9601050959108397,3,초과밀형,과밀형,6.620725388601036,0.010506650212532566,0.4083969465648855,0.13624457416554409,일반,일반,일반,0,0,0
서울천일초등학교,서울,강동구,초등학교,공립,특별/광역시,37.54436122,127.1334367,256.0,29.0,27.0,2.0,17.0,8.8,33.2,0.06896551724137931,0.9310344827586207,15.058823529411764,5.54907608489522,3.5322256440685598,3,초과밀형,과밀형,5.291695906432749,0.01861219195849546,0.3244274809160306,0.1456041063437747,일반,일반,일반,0,0,0
서울천호초등학교,서울,강동구,초등학교,공립,특별/광역시,37.54771897,127.1365923,613.0,48.0,47.0,1.0,22.0,12.8,24.9,0.020833333333333332,0.9791666666666666,27.863636363636363,6.419994928147142,3.254242968705492,3,초과밀형,과밀형,7.695444015444015,0.011018413880210064,0.4770992366412214,0.15771310432569974,일반,일반,일반,0,0,0
서울청계초등학교,서울,노원구,초등학교,공립,특별/광역시,37.64503406,127.0661389,239.0,27.0,25.0,2.0,18.0,8.9,50.5,0.07407407407407407,0.9259259259259259,13.277777777777779,5.480638923341991,3.9415818076696905,3,초과밀형,과밀형,5.347766990291262,0.01994047619047619,0.3282442748091603,0.15032513429459993,일반,일반,일반,0,0,0
서울청구초등학교,서울,중구,초등학교,공립,특별/광역시,37.55911668,127.0137244,490.0,53.0,52.0,1.0,17.0,9.2,44.0,0.018867924528301886,0.9811320754716981,28.823529411764707,6.19644412779452,3.8066624897703196,3,초과밀형,과밀형,5.528888888888888,0.010277589198159463,0.3396946564885496,0.11511594411637618,일반,일반,일반,0,0,0
서울청담초등학교,서울,강남구,초등학교,공립,특별/광역시,37.52828187,127.045153,462.0,37.0,34.0,3.0,12.0,12.5,21.0,0.08108108108108109,0.918918918918919,38.5,6.137727054086234,3.091042453358316,3,초과밀형,과밀형,7.5181818181818185,0.014237808343753551,0.46564885496183206,0.19645141324530638,일반,일반,일반,0,0,0
서울청덕초등학교,서울,성북구,초등학교,공립,특별/광역시,37.61203173,127.0003334,266.0,29.0,28.0,1.0,18.0,9.2,46.1,0.034482758620689655,0.9655172413793104,14.777777777777779,5.58724865840025,3.8522730010223722,3,초과밀형,과밀형,5.528492569002123,0.01853932584269663,0.3396946564885496,0.12604632798104762,일반,일반,일반,0,0,0
서울청량초등학교,서울,동대문구,초등학교,공립,특별/광역시,37.5923094,127.0559085,571.0,49.0,48.0,1.0,20.0,11.7,29.2,0.02040816326530612,0.9795918367346939,28.55,6.349138991379798,3.407841924380824,3,초과밀형,과밀형,7.033245033112582,0.010874125874125874,0.43511450381679384,0.14482006543075243,일반,일반,일반,0,0,0
서울청룡초등학교,서울,관악구,초등학교,공립,특별/광역시,37.47672527,126.9512057,329.0,30.0,30.0,0.0,20.0,11.0,33.2,0.0,1.0,16.45,5.799092654460526,3.5322256440685598,3,초과밀형,과밀형,6.6116959064327485,0.01764418377321603,0.4083969465648855,0.12251908396946565,일반,일반,일반,0,0,0
서울청운초등학교,서울,종로구,초등학교,공립,특별/광역시,37.58592131,126.9692423,370.0,37.0,34.0,3.0,20.0,10.0,25.9,0.08108108108108109,0.918918918918919,18.5,5.916202062607435,3.292126286607793,3,초과밀형,과밀형,6.014869888475836,0.01450560363172081,0.3702290076335878,0.16782545904683308,일반,일반,일반,0,0,0
서울청파초등학교,서울,용산구,초등학교,공립,특별/광역시,37.5473049,126.9635439,360.0,34.0,33.0,1.0,15.0,10.6,54.8,0.029411764705882353,0.9705882352941176,24.0,5.8888779583328805,4.021773869387265,3,초과밀형,과밀형,6.367168458781362,0.01567075583696082,0.3931297709923664,0.13852716659182757,일반,일반,일반,0,0,0
서울체육고등학교,서울,송파구,고등학교,공립,특별/광역시,37.52233038,127.1298226,332.0,44.0,44.0,0.0,24.0,7.5,199.1,0.0,1.0,13.833333333333334,5.808142489980444,5.2988172415896875,2,일반형,일반형,4.50199900049975,0.012612612612612612,0.2748091603053435,0.08244274809160305,일반,일반,일반,0,0,0
서울초당초등학교,서울,도봉구,초등학교,공립,특별/광역시,37.65862783,127.0219562,750.0,56.0,53.0,3.0,18.0,13.4,12.5,0.05357142857142857,0.9464285714285714,41.666666666666664,6.621405651764134,2.6026896854443837,1,소멸위험형,소멸위험형,8.06962962962963,0.009437708785946223,0.5000000000000001,0.18750000000000003,일반,일반,일반,0,0,0
서울충무초등학교,서울,중구,초등학교,공립,특별/광역시,37.56194948,127.0012351,174.0,27.0,24.0,3.0,14.0,6.4,70.0,0.1111111111111111,0.8888888888888888,12.428571428571429,5.1647859739235145,4.2626798770413155,2,일반형,일반형,3.8456338028169013,0.020714285714285713,0.23282442748091606,0.1476251060220526,일반,일반,일반,0,0,0
서울치현초등학교,서울,강서구,초등학교,공립,특별/광역시,37.57591915,126.8146456,461.0,39.0,38.0,1.0,15.0,11.8,23.8,0.02564102564102564,0.9743589743589743,30.733333333333334,6.135564891081739,3.2108436531709366,3,초과밀형,과밀형,7.096129032258065,0.013582251082251083,0.4389312977099237,0.14962810726169504,일반,일반,일반,0,0,0
서울컨벤션고등학교,서울,강동구,고등학교,사립,특별/광역시,37.5592845,127.1580303,581.0,66.0,50.0,16.0,10.0,8.8,11.0,0.24242424242424243,0.7575757575757576,58.1,6.366470447731438,2.4849066497880004,3,초과밀형,과밀형,5.3133333333333335,0.0083217930963738,0.3244274809160306,0.26702521397177886,일반,일반,일반,0,0,0
서울탑동초등학교,서울,금천구,초등학교,공립,특별/광역시,37.45251655,126.9153675,439.0,36.0,35.0,1.0,15.0,12.2,28.8,0.027777777777777776,0.9722222222222222,29.266666666666666,6.0867747269123065,3.3945083935113587,3,초과밀형,과밀형,7.333422818791946,0.014649877149877151,0.4541984732824427,0.15570398642917724,일반,일반,일반,0,0,0
서울탑산초등학교,서울,강서구,초등학교,공립,특별/광역시,37.56701719,126.8523683,425.0,39.0,38.0,1.0,20.0,10.9,26.3,0.02564102564102564,0.9743589743589743,21.25,6.054439346269371,3.3068867021909143,3,초과밀형,과밀형,6.554652014652015,0.013673708920187794,0.40458015267175573,0.13932276375024466,일반,일반,일반,0,0,0
서울태랑초등학교,서울,노원구,초등학교,공립,특별/광역시,37.62625056,127.0906031,856.0,64.0,57.0,7.0,23.0,13.4,14.4,0.109375,0.890625,37.21739130434783,6.75343791859778,2.7343675094195836,1,소멸위험형,소멸위험형,8.065974025974025,0.008275738264069653,0.5000000000000001,0.2265625,일반,일반,일반,0,0,0
서울태릉초등학교,서울,노원구,초등학교,공립,특별/광역시,37.62310241,127.0850589,820.0,64.0,58.0,6.0,24.0,12.8,16.6,0.09375,0.90625,34.166666666666664,6.710523109452428,2.8678989020441064,1,소멸위험형,소멸위험형,7.702727272727272,0.008301321090602455,0.4770992366412214,0.2087547709923664,일반,일반,일반,0,0,0
서울토성초등학교,서울,송파구,초등학교,공립,특별/광역시,37.53188286,127.1156331,658.0,49.0,47.0,2.0,20.0,13.4,18.5,0.04081632653061224,0.9591836734693877,32.9,6.490723534502507,2.970414465569701,1,소멸위험형,소멸위험형,8.06051282051282,0.010758725341426405,0.5000000000000001,0.1785714285714286,일반,일반,일반,0,0,0
서울평화초등학교,서울,송파구,초등학교,공립,특별/광역시,37.49156712,127.1228237,167.0,20.0,19.0,1.0,17.0,8.4,69.7,0.05,0.95,9.823529411764707,5.123963979403259,4.258445572902527,2,일반형,일반형,5.0456577086280054,0.026785714285714284,0.30916030534351147,0.12774809160305342,일반,일반,일반,0,0,0
서울포이초등학교,서울,강남구,초등학교,공립,특별/광역시,37.47591562,127.0525106,455.0,38.0,35.0,3.0,17.0,12.0,41.4,0.07894736842105263,0.9210526315789473,26.764705882352942,6.1224928095143865,3.7471483622379123,3,초과밀형,과밀형,7.20943396226415,0.013917004048582995,0.4465648854961832,0.18923262354359177,일반,일반,일반,0,0,0
서울풍납초등학교,서울,송파구,초등학교,공립,특별/광역시,37.53440483,127.1172037,320.0,36.0,34.0,2.0,19.0,8.9,48.2,0.05555555555555555,0.9444444444444444,16.842105263157894,5.771441123130016,3.8958936234982624,3,초과밀형,과밀형,5.348130081300813,0.015071145912267409,0.3282442748091603,0.13736217133163697,일반,일반,일반,0,0,0
서울풍성초등학교,서울,송파구,초등학교,공립,특별/광역시,37.52629486,127.1134884,279.0,31.0,30.0,1.0,15.0,9.0,39.1,0.03225806451612903,0.967741935483871,18.6,5.634789603169249,3.6913763343125234,3,초과밀형,과밀형,5.409975062344139,0.017410714285714286,0.3320610687022901,0.12219896577197735,일반,일반,일반,0,0,0
서울하늘숲초등학교,서울,구로구,초등학교,공립,특별/광역시,37.48418114,126.8416517,467.0,43.0,41.0,2.0,19.0,10.9,18.9,0.046511627906976744,0.9534883720930233,24.57894736842105,6.148468295917647,2.990719731730447,3,초과밀형,과밀형,6.5601005025125625,0.012432012432012432,0.40458015267175573,0.15393218533641045,일반,일반,일반,0,0,0
서울하늘초등학교,서울,마포구,초등학교,공립,특별/광역시,37.5858088,126.8808619,403.0,40.0,39.0,1.0,21.0,10.1,24.9,0.025,0.975,19.19047619047619,6.0014148779611505,3.254242968705492,3,초과밀형,과밀형,6.075444015444015,0.01343274571359575,0.3740458015267175,0.12971374045801526,일반,일반,일반,0,0,0
서울학동초등학교,서울,강남구,초등학교,공립,특별/광역시,37.51226106,127.0395978,431.0,31.0,30.0,1.0,15.0,13.9,30.6,0.03225806451612903,0.967741935483871,28.733333333333334,6.068425588244111,3.4531571205928664,3,초과밀형,과밀형,8.352658227848101,0.016782407407407406,0.5190839694656489,0.178305836000985,일반,일반,일반,0,0,0
서울한강초등학교,서울,용산구,초등학교,공립,특별/광역시,37.52522655,126.965079,180.0,30.0,26.0,4.0,14.0,6.0,20.0,0.13333333333333333,0.8666666666666667,12.857142857142858,5.198497031265826,3.044522437723423,2,일반형,일반형,3.6190476190476186,0.018891463197291035,0.21755725190839695,0.15860050890585242,일반,일반,일반,0,0,0
서울한남초등학교,서울,용산구,초등학교,공립,특별/광역시,37.53920365,127.0055998,285.0,29.0,28.0,1.0,18.0,9.8,65.1,0.034482758620689655,0.9655172413793104,15.833333333333334,5.655991810819852,4.191168746857641,3,초과밀형,과밀형,5.886051437216339,0.018414918414918414,0.36259541984732824,0.13291655698868124,일반,일반,일반,0,0,0
서울한산초등학교,서울,강동구,초등학교,공립,특별/광역시,37.52869458,127.141077,661.0,49.0,46.0,3.0,18.0,13.5,22.9,0.061224489795918366,0.9387755102040817,36.72222222222222,6.495265555937008,3.173878458937465,1,소멸위험형,소멸위험형,8.11673640167364,0.010755287009063445,0.5038167938931298,0.1940021810250818,일반,일반,일반,0,0,0
서울한서초등학교,서울,마포구,초등학교,공립,특별/광역시,37.55364783,126.9497788,819.0,68.0,64.0,4.0,25.0,12.0,16.4,0.058823529411764705,0.9411764705882353,32.76,6.709304340258298,2.856470206220483,1,소멸위험형,소멸위험형,7.222988505747126,0.007856132909155178,0.4465648854961832,0.17514593623709024,일반,일반,일반,0,0,0
서울한천초등학교,서울,노원구,초등학교,공립,특별/광역시,37.62070936,127.0692435,710.0,48.0,46.0,2.0,23.0,14.8,16.7,0.041666666666666664,0.9583333333333334,30.869565217391305,6.566672429803241,2.8735646395797834,1,소멸위험형,소멸위험형,8.902598870056497,0.010907316513103131,0.5534351145038169,0.19519720101781174,일반,일반,일반,0,0,0
서울항공비즈니스고등학교,서울,강서구,고등학교,사립,특별/광역시,37.56921778,126.8170408,325.0,48.0,17.0,31.0,9.0,6.8,32.2,0.6458333333333334,0.3541666666666667,36.111111111111114,5.786897381366708,3.502549875922443,3,초과밀형,과밀형,4.092048192771085,0.011737823963941404,0.2480916030534351,0.5265108142493639,일반,일반,TOP1,0,0,1
서울항동초등학교,서울,구로구,초등학교,공립,특별/광역시,37.47718813,126.8239832,1406.0,96.0,90.0,6.0,27.0,14.6,7.1,0.0625,0.9375,52.074074074074076,7.249215057114389,2.0918640616783932,1,소멸위험형,소멸위험형,8.809382716049383,0.00551000520226555,0.5458015267175573,0.20749045801526717,일반,일반,일반,0,0,0
서울행당초등학교,서울,성동구,초등학교,공립,특별/광역시,37.55701913,127.0348734,683.0,53.0,50.0,3.0,21.0,12.9,14.1,0.05660377358490566,0.9433962264150944,32.523809523809526,6.52795791762255,2.714694743820879,1,소멸위험형,소멸위험형,7.766490066225166,0.009990253411306042,0.48091603053435117,0.1838974506697393,일반,일반,일반,0,0,0
서울행림초등학교,서울,동작구,초등학교,공립,특별/광역시,37.48280761,126.9649643,193.0,22.0,20.0,2.0,15.0,8.8,68.5,0.09090909090909091,0.9090909090909091,12.866666666666667,5.267858159063328,4.241326752570746,2,일반형,일반형,5.285755395683453,0.024316450022411475,0.3244274809160306,0.16096460791117279,일반,일반,일반,0,0,0
서울행현초등학교,서울,성동구,초등학교,공립,특별/광역시,37.55770899,127.029368,536.0,45.0,45.0,0.0,16.0,11.9,7.8,0.0,1.0,33.5,6.285998094508865,2.174751721484161,1,소멸위험형,소멸위험형,7.1854545454545455,0.01180066391385313,0.44274809160305345,0.13282442748091602,일반,일반,일반,0,0,0
서울혜화초등학교,서울,종로구,초등학교,공립,특별/광역시,37.58863443,127.0002536,419.0,38.0,38.0,0.0,19.0,11.0,17.9,0.0,1.0,22.05263157894737,6.040254711277414,2.9391619220655967,3,초과밀형,과밀형,6.621164021164021,0.01401098901098901,0.4083969465648855,0.12251908396946565,일반,일반,일반,0,0,0
서울홍릉초등학교,서울,동대문구,초등학교,공립,특별/광역시,37.59068752,127.0477051,283.0,25.0,25.0,0.0,19.0,11.3,53.4,0.0,1.0,14.894736842105264,5.648974238161206,3.996364153861897,3,초과밀형,과밀형,6.787352941176471,0.020991332611050923,0.41984732824427484,0.12595419847328246,일반,일반,일반,0,0,0
서울홍연초등학교,서울,서대문구,초등학교,공립,특별/광역시,37.58211871,126.9306604,515.0,43.0,43.0,0.0,21.0,12.0,23.6,0.0,1.0,24.523809523809526,6.246106765481563,3.202746442938317,3,초과밀형,과밀형,7.216260162601626,0.01233262861169838,0.4465648854961832,0.13396946564885495,일반,일반,일반,0,0,0
서울홍은초등학교,서울,서대문구,초등학교,공립,특별/광역시,37.59754027,126.949458,335.0,35.0,33.0,2.0,17.0,9.6,24.0,0.05714285714285714,0.9428571428571428,19.705882352941178,5.817111159963204,3.2188758248682006,3,초과밀형,과밀형,5.776,0.015376984126984126,0.3549618320610687,0.14648854961832058,일반,일반,일반,0,0,0
